Country/Region,Province/State,LastUpdate,Confirmed,Deaths,Recovered,Latitude,Longitude
Cambodia,Cambodia,2020-02-12T07:43:02,1,0,1,11.5500,104.9167
Canada," Montreal, QC",2020-02-28T05:23:07,1,0,0,45.5017,-73.5673
Canada,"London, ON",2020-02-12T18:53:03,1,0,1,42.9849,-81.2453
Dominican Republic,Dominican Republic,2020-03-01T16:03:06,1,0,0,18.7357,-70.1627
Estonia,Estonia,2020-02-27T16:23:03,1,0,0,58.5953,25.0136
Ireland,Ireland,2020-03-01T07:13:07,1,0,0,53.1424,-7.6921
Lithuania,Lithuania,2020-02-28T16:23:03,1,0,0,55.1694,23.8813
Luxembourg,Luxembourg,2020-03-01T07:13:07,1,0,0,49.8153,6.1296
Mainland China,Tibet,2020-02-12T06:43:02,1,0,1,31.6927,88.0924
Monaco,Monaco,2020-02-29T00:33:01,1,0,0,43.7333,7.4167
Nepal,Nepal,2020-02-12T14:43:03,1,0,1,28.1667,84.2500
New Zealand,New Zealand,2020-02-28T16:23:03,1,0,0,-40.9006,174.8860
Nigeria,Nigeria,2020-02-28T16:23:03,1,0,0,9.0820,8.6753
North Macedonia,North Macedonia,2020-02-27T16:23:03,1,0,0,41.6086,21.7453
San Marino,San Marino,2020-03-01T07:13:07,1,0,0,43.9424,12.4578
Sri Lanka,Sri Lanka,2020-02-08T03:43:03,1,0,1,7.0000,81.0000
US,"Boston, MA",2020-02-28T21:13:12,1,0,1,42.3601,-71.0589
US,"Humboldt County, CA",2020-02-21T05:13:09,1,0,0,40.7450,-123.8695
US,"Los Angeles, CA",2020-02-01T19:53:03,1,0,0,34.0522,-118.2437
US,"Madison, WI",2020-02-05T21:53:02,1,0,0,43.0731,-89.4012
US,"Orange, CA",2020-02-01T19:53:03,1,0,0,33.7879,-117.8531
US,"Portland, OR",2020-02-29T02:23:11,1,0,0,45.5051,-122.6750
US,"Providence, RI",2020-03-01T15:33:03,1,0,0,41.8240,-71.4128
US,"San Antonio, TX",2020-02-13T18:53:02,1,0,0,29.4241,-98.4936
US,"Tempe, AZ",2020-02-25T21:23:03,1,0,1,33.4255,-111.9400
Australia,From Diamond Princess,2020-02-29T02:03:10,0,0,0,35.4437,139.6380
US,"Lackland, TX (From Diamond Princess)",2020-02-24T23:33:02,0,0,0,29.3829,-98.6134
US,"Omaha, NE (From Diamond Princess)",2020-02-24T23:33:02,0,0,0,41.2545,-95.9758
US,"Travis, CA (From Diamond Princess)",2020-02-24T23:33:02,0,0,0,38.2721,-121.9399
